EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,Attrition,YearsAtCompany,YearsInCurrentRole,Education,EducationField,MaritalStatus,OverTime,DistanceFromHome,BusinessTravel,HireDate
E2116,24,Female,Finance,Finance Manager,6417,No,0,0,3,Human Resources,Married,No,3,Travel_Rarely,2025-11-08
E2117,20,Male,Research & Development,Research Scientist,7614,No,0,0,2,Life Sciences,Single,No,5,Travel_Rarely,2025-05-03
E2118,37,Female,Research & Development,Research Scientist,5937,No,4,2,2,Life Sciences,Single,No,30,Travel_Rarely,2021-06-06
E2119,41,Male,Finance,Accountant,8266,No,13,9,2,Marketing,Married,No,27,Non-Travel,2015-12-23
E2120,55,Male,Sales,Sales Manager,9413,No,16,11,3,Other,Married,No,9,Travel_Rarely,2015-05-10
E2121,24,Male,Human Resources,HR Executive,3297,No,1,0,4,Other,Divorced,No,24,Travel_Frequently,2024-09-23
E2122,33,Male,Research & Development,Research Director,9857,Yes,10,10,5,Human Resources,Married,Yes,27,Travel_Frequently,2015-08-06
E2123,20,Male,IT,IT Manager,7947,Yes,0,0,2,Life Sciences,Married,Yes,23,Travel_Frequently,2025-02-24
E2124,52,Male,Research & Development,Healthcare Representative,7623,No,8,3,1,Human Resources,Single,Yes,28,Travel_Frequently,2017-02-17
E2125,52,Male,Research & Development,Manufacturing Director,8111,No,13,4,3,Technical Degree,Single,No,9,Travel_Frequently,2015-03-30
E2126,50,Male,IT,Software Engineer,9246,No,14,1,5,Technical Degree,Divorced,No,5,Travel_Rarely,2015-10-10
E2127,56,Female,Human Resources,HR Recruiter,9040,No,18,4,2,Technical Degree,Single,No,19,Travel_Rarely,2015-09-21
E2128,34,Male,Sales,Sales Representative,7166,No,12,8,5,Other,Single,Yes,7,Travel_Rarely,2015-11-03
E2129,26,Male,Sales,Sales Manager,5608,Yes,0,0,5,Medical,Single,No,29,Travel_Rarely,2025-02-04
E2130,33,Male,Human Resources,HR Recruiter,5089,Yes,2,0,1,Life Sciences,Divorced,Yes,1,Travel_Rarely,2023-10-31
E2131,21,Female,Research & Development,Research Scientist,6515,Yes,1,0,3,Life Sciences,Divorced,No,3,Travel_Rarely,2024-10-30
E2132,25,Male,IT,Data Analyst,6263,No,3,3,3,Other,Single,No,19,Travel_Rarely,2022-08-13
E2133,49,Female,Finance,Financial Analyst,5738,No,5,2,1,Marketing,Single,No,15,Non-Travel,2020-12-31
E2134,47,Female,Research & Development,Research Director,6718,Yes,2,0,2,Marketing,Single,Yes,3,Travel_Frequently,2023-11-25
E2135,57,Female,Sales,Sales Manager,10076,No,24,1,4,Human Resources,Single,No,14,Travel_Rarely,2015-08-29
E2136,56,Female,Research & Development,Healthcare Representative,7185,No,5,4,5,Human Resources,Divorced,No,18,Travel_Rarely,2020-06-17
E2137,59,Male,IT,System Administrator,8419,No,11,9,4,Technical Degree,Single,No,19,Travel_Frequently,2015-07-09
E2138,28,Female,Sales,Sales Executive,8603,Yes,5,5,1,Human Resources,Married,No,18,Non-Travel,2020-05-14
E2139,41,Female,Finance,Accountant,8261,No,3,3,4,Marketing,Married,No,5,Travel_Frequently,2022-05-11
E2140,55,Male,Sales,Sales Manager,7340,Yes,8,6,4,Marketing,Divorced,Yes,20,Travel_Rarely,2017-11-16
E2141,43,Female,Finance,Accountant,8760,No,4,4,3,Technical Degree,Divorced,No,2,Travel_Rarely,2021-11-09
E2142,51,Male,Sales,Sales Representative,9865,Yes,22,1,4,Marketing,Single,No,11,Travel_Rarely,2015-01-10
E2143,31,Male,Sales,Sales Representative,8437,No,8,5,5,Medical,Single,No,21,Travel_Frequently,2017-02-24
E2144,46,Male,Sales,Sales Executive,10492,Yes,12,0,1,Life Sciences,Single,No,18,Travel_Rarely,2015-07-11
E2145,26,Male,Research & Development,Research Director,4679,Yes,2,1,4,Life Sciences,Divorced,Yes,27,Travel_Rarely,2023-09-28
E2146,57,Female,Research & Development,Research Director,10179,No,21,15,5,Other,Married,No,10,Travel_Frequently,2015-01-03
E2147,53,Female,Sales,Sales Manager,7110,No,13,9,4,Life Sciences,Married,No,9,Travel_Frequently,2015-10-12
E2148,29,Female,Finance,Finance Manager,5958,No,3,0,3,Human Resources,Divorced,No,5,Travel_Frequently,2022-07-26
E2149,38,Male,Sales,Sales Representative,8033,Yes,11,8,1,Technical Degree,Married,Yes,17,Non-Travel,2015-05-12
E2150,32,Male,Human Resources,HR Manager,6014,No,11,8,4,Other,Married,No,8,Travel_Rarely,2015-06-03
E2151,23,Female,Sales,Sales Representative,4998,No,3,0,3,Technical Degree,Single,No,3,Travel_Rarely,2022-08-13
E2152,22,Female,Finance,Finance Manager,4960,No,1,0,1,Medical,Single,No,20,Non-Travel,2024-11-07
E2153,26,Male,Finance,Accountant,8315,Yes,1,1,1,Technical Degree,Divorced,No,6,Travel_Frequently,2024-07-16
E2154,25,Male,Research & Development,Manufacturing Director,7522,Yes,0,0,5,Marketing,Single,No,26,Travel_Rarely,2025-11-19
E2155,23,Male,Finance,Finance Manager,7329,Yes,2,1,5,Marketing,Married,No,26,Travel_Frequently,2023-11-06
E2156,22,Female,Sales,Sales Representative,4999,No,0,0,3,Other,Divorced,No,30,Travel_Rarely,2025-05-19
E2157,24,Male,Sales,Sales Executive,4636,Yes,0,0,2,Other,Divorced,No,1,Travel_Rarely,2025-06-13
E2158,33,Female,Sales,Sales Executive,6020,No,0,0,1,Medical,Divorced,Yes,20,Travel_Rarely,2025-04-16
E2159,42,Male,IT,IT Manager,7503,No,11,5,4,Technical Degree,Divorced,Yes,2,Non-Travel,2015-10-18
E2160,47,Male,Sales,Sales Manager,6786,Yes,2,1,2,Technical Degree,Divorced,No,29,Travel_Rarely,2023-03-28
E2161,32,Female,Human Resources,HR Executive,4358,No,4,2,2,Marketing,Married,No,13,Travel_Rarely,2021-03-10
E2162,24,Female,Research & Development,Research Scientist,4500,No,1,1,4,Human Resources,Married,Yes,4,Travel_Rarely,2024-06-20
E2163,29,Male,Sales,Sales Manager,4440,No,3,2,1,Other,Married,No,19,Travel_Frequently,2022-07-28
E2164,54,Female,Sales,Sales Manager,10278,No,16,0,2,Human Resources,Single,No,8,Travel_Rarely,2015-05-05
E2165,41,Female,IT,System Administrator,11104,Yes,10,2,3,Medical,Married,No,14,Travel_Rarely,2015-03-20
E2166,20,Male,Research & Development,Laboratory Technician,7716,No,0,0,1,Other,Divorced,No,15,Travel_Rarely,2025-06-25
E2167,30,Male,Sales,Sales Representative,6944,No,8,2,5,Other,Divorced,Yes,21,Travel_Rarely,2017-12-30
E2168,56,Female,Finance,Finance Manager,12305,Yes,23,11,2,Human Resources,Married,Yes,14,Travel_Rarely,2015-12-18
E2169,56,Female,Human Resources,HR Manager,11510,No,22,22,3,Medical,Married,Yes,2,Travel_Rarely,2015-03-27
E2170,24,Female,Research & Development,Laboratory Technician,7104,Yes,4,4,3,Life Sciences,Divorced,Yes,29,Travel_Rarely,2021-10-14
E2171,30,Male,Sales,Sales Representative,3742,Yes,0,0,2,Medical,Divorced,No,27,Non-Travel,2025-10-02
E2172,51,Female,Sales,Sales Representative,8541,No,20,16,5,Human Resources,Divorced,No,12,Travel_Rarely,2015-03-09
E2173,20,Male,Sales,Sales Manager,5539,Yes,0,0,2,Medical,Single,No,5,Travel_Frequently,2025-02-10
E2174,26,Male,Finance,Financial Analyst,8178,Yes,2,0,3,Technical Degree,Single,No,14,Travel_Rarely,2023-09-24
E2175,34,Female,Research & Development,Healthcare Representative,8200,Yes,7,5,1,Other,Single,Yes,25,Travel_Frequently,2018-05-12
E2176,50,Female,Research & Development,Research Scientist,8605,Yes,12,2,5,Marketing,Single,Yes,8,Travel_Frequently,2015-01-21
E2177,32,Male,Sales,Sales Executive,8592,Yes,6,0,4,Technical Degree,Married,No,27,Non-Travel,2019-04-28
E2178,29,Male,Research & Development,Research Director,10203,No,9,6,3,Marketing,Divorced,No,25,Travel_Rarely,2016-04-15
E2179,39,Male,Research & Development,Laboratory Technician,7328,No,7,6,4,Medical,Single,No,6,Travel_Frequently,2018-03-18
E2180,25,Female,Research & Development,Research Scientist,4869,Yes,1,0,5,Other,Married,No,21,Travel_Rarely,2024-08-23
E2181,60,Male,Human Resources,HR Recruiter,8507,No,17,3,1,Other,Divorced,No,30,Travel_Rarely,2015-11-01
E2182,41,Male,Sales,Sales Manager,8388,Yes,4,3,2,Medical,Married,No,8,Non-Travel,2021-08-10
E2183,24,Male,Finance,Financial Analyst,7625,No,2,2,3,Technical Degree,Divorced,No,9,Travel_Rarely,2023-01-24
E2184,41,Female,Human Resources,HR Manager,9211,No,12,11,4,Marketing,Divorced,No,8,Travel_Rarely,2015-12-31
E2185,52,Female,Research & Development,Healthcare Representative,12595,No,25,6,1,Human Resources,Divorced,No,12,Non-Travel,2015-08-09
E2186,52,Male,IT,IT Manager,10695,No,10,6,4,Marketing,Married,No,13,Travel_Rarely,2015-10-01
E2187,28,Male,Sales,Sales Representative,7140,No,5,0,1,Other,Married,No,10,Travel_Frequently,2020-03-06
E2188,46,Male,Sales,Sales Executive,8538,Yes,9,4,4,Medical,Single,No,22,Non-Travel,2016-07-24
E2189,27,Female,Sales,Sales Manager,6235,No,5,1,5,Marketing,Married,No,3,Travel_Rarely,2020-10-08
E2190,47,Female,Sales,Sales Executive,6898,No,8,7,1,Other,Divorced,No,6,Travel_Rarely,2017-08-19
E2191,48,Female,Finance,Financial Analyst,7991,No,14,6,1,Marketing,Single,Yes,1,Travel_Frequently,2015-10-23
E2192,29,Female,Research & Development,Manufacturing Director,8795,No,8,0,1,Life Sciences,Single,No,2,Travel_Rarely,2017-12-01
E2193,39,Male,Human Resources,HR Executive,6091,No,10,10,5,Other,Single,No,8,Travel_Frequently,2015-05-11
E2194,51,Male,Research & Development,Research Scientist,4359,No,1,0,5,Technical Degree,Single,No,5,Non-Travel,2024-09-21
E2195,60,Female,Research & Development,Healthcare Representative,12871,No,25,4,2,Medical,Single,No,22,Travel_Rarely,2015-06-26
E2196,34,Male,Finance,Accountant,9533,No,14,9,2,Marketing,Single,No,23,Travel_Rarely,2015-11-05
E2197,22,Female,Sales,Sales Representative,4568,No,1,0,1,Human Resources,Single,No,16,Travel_Frequently,2024-11-15
E2198,51,Male,Sales,Sales Executive,6519,No,4,0,2,Other,Single,No,18,Non-Travel,2021-06-13
E2199,47,Female,Finance,Finance Manager,9130,Yes,17,15,2,Medical,Divorced,Yes,5,Non-Travel,2015-07-26
E2200,60,Male,IT,Software Engineer,13507,No,24,8,5,Medical,Divorced,No,24,Travel_Frequently,2015-05-30
E2201,42,Female,Finance,Financial Analyst,7821,Yes,1,0,2,Other,Divorced,Yes,13,Travel_Rarely,2024-06-21
E2202,27,Male,Sales,Sales Manager,7662,Yes,4,3,3,Medical,Divorced,Yes,22,Non-Travel,2021-06-12
E2203,29,Male,Human Resources,HR Manager,4889,No,1,1,4,Medical,Divorced,No,10,Travel_Frequently,2024-09-10
E2204,40,Female,Research & Development,Research Scientist,10700,No,15,10,1,Marketing,Single,No,22,Travel_Rarely,2015-07-05
E2205,41,Female,Sales,Sales Manager,7507,Yes,13,9,4,Human Resources,Married,Yes,11,Travel_Rarely,2015-01-09
E2206,28,Male,Research & Development,Research Scientist,5613,Yes,4,3,1,Medical,Divorced,No,16,Travel_Frequently,2021-10-07
E2207,56,Male,Sales,Sales Executive,11509,No,24,12,4,Medical,Single,No,17,Travel_Rarely,2015-11-14
E2208,31,Male,Sales,Sales Manager,6971,No,7,6,5,Human Resources,Married,No,17,Travel_Frequently,2018-02-03
E2209,33,Female,Sales,Sales Manager,4760,Yes,3,0,5,Other,Married,Yes,17,Travel_Rarely,2022-11-03
E2210,57,Male,Sales,Sales Executive,6254,No,11,7,3,Technical Degree,Single,No,15,Travel_Frequently,2015-06-28
E2211,49,Female,Research & Development,Healthcare Representative,7074,No,9,8,4,Marketing,Single,No,19,Travel_Rarely,2016-07-28
E2212,22,Female,IT,System Administrator,8943,Yes,1,0,2,Life Sciences,Divorced,No,16,Travel_Frequently,2024-12-15
E2213,31,Female,Research & Development,Healthcare Representative,7658,No,7,1,2,Life Sciences,Divorced,No,11,Travel_Rarely,2018-11-23
E2214,42,Male,Sales,Sales Representative,6898,No,5,1,1,Marketing,Divorced,No,8,Travel_Rarely,2020-04-06
E2215,41,Female,Finance,Finance Manager,8104,No,11,10,3,Other,Single,No,9,Travel_Rarely,2015-07-31
E2216,59,Male,Sales,Sales Representative,8854,Yes,12,9,3,Human Resources,Married,No,9,Travel_Rarely,2015-11-05
E2217,21,Male,IT,IT Manager,7440,Yes,0,0,4,Other,Single,Yes,24,Non-Travel,2025-09-08
E2218,57,Female,Research & Development,Healthcare Representative,8274,No,3,1,2,Life Sciences,Divorced,No,15,Travel_Rarely,2022-08-27
E2219,40,Female,Finance,Accountant,9536,No,16,9,2,Life Sciences,Single,No,5,Travel_Rarely,2015-04-09
E2220,44,Male,Research & Development,Manufacturing Director,8538,No,4,1,1,Medical,Single,No,12,Travel_Rarely,2021-02-23
E2221,42,Female,Research & Development,Research Director,5781,No,6,4,1,Human Resources,Divorced,No,14,Travel_Rarely,2019-07-17
E2222,39,Male,Human Resources,HR Recruiter,5538,No,8,5,5,Human Resources,Married,Yes,30,Travel_Rarely,2017-01-11
E2223,46,Male,IT,Data Analyst,10900,No,21,7,2,Other,Single,Yes,14,Travel_Rarely,2015-01-18
E2224,46,Female,Research & Development,Healthcare Representative,12928,Yes,25,1,5,Life Sciences,Single,Yes,25,Non-Travel,2015-01-15
E2225,48,Female,Research & Development,Research Director,7918,Yes,2,1,2,Medical,Divorced,No,2,Travel_Frequently,2023-05-08
E2226,30,Female,IT,Data Analyst,6827,No,6,2,2,Medical,Single,No,25,Travel_Rarely,2019-06-16
E2227,28,Male,Finance,Financial Analyst,6606,Yes,2,1,2,Medical,Married,Yes,1,Travel_Rarely,2023-07-16
E2228,47,Female,Human Resources,HR Executive,6588,No,11,6,3,Medical,Divorced,No,27,Travel_Rarely,2015-08-13
E2229,25,Male,Research & Development,Research Scientist,6127,Yes,1,1,2,Life Sciences,Single,Yes,23,Travel_Rarely,2024-03-09
E2230,25,Female,IT,Software Engineer,7844,No,5,1,4,Marketing,Divorced,No,15,Non-Travel,2020-10-10
E2231,50,Female,Finance,Financial Analyst,8605,Yes,10,6,5,Medical,Divorced,Yes,12,Non-Travel,2015-08-23
E2232,60,Male,Finance,Accountant,7954,No,10,1,3,Technical Degree,Married,Yes,19,Travel_Frequently,2015-04-20
E2233,29,Male,Sales,Sales Manager,9206,No,7,3,1,Life Sciences,Single,Yes,3,Travel_Rarely,2018-08-28
E2234,42,Female,Sales,Sales Manager,9693,Yes,19,2,1,Other,Single,No,23,Travel_Rarely,2015-12-09
E2235,59,Female,Research & Development,Healthcare Representative,10402,No,22,19,4,Technical Degree,Divorced,Yes,5,Travel_Rarely,2015-04-02
E2236,21,Female,Research & Development,Laboratory Technician,8174,Yes,1,0,3,Human Resources,Divorced,No,22,Travel_Rarely,2024-10-16
E2237,54,Male,IT,Software Engineer,8576,No,6,2,5,Human Resources,Married,No,10,Travel_Rarely,2019-08-07
E2238,21,Male,Sales,Sales Representative,6055,No,0,0,2,Other,Married,No,11,Travel_Rarely,2025-06-23
E2239,47,Male,IT,System Administrator,6605,No,5,5,4,Technical Degree,Married,Yes,30,Travel_Frequently,2020-03-01
E2240,46,Male,Research & Development,Research Scientist,7292,Yes,12,1,2,Medical,Divorced,No,24,Travel_Rarely,2015-10-05
E2241,33,Male,IT,System Administrator,7749,No,2,1,2,Other,Married,Yes,22,Travel_Rarely,2023-03-05
E2242,22,Female,Sales,Sales Executive,6431,No,1,1,2,Medical,Divorced,No,4,Travel_Rarely,2024-11-23
E2243,22,Female,Finance,Financial Analyst,6324,No,2,0,2,Life Sciences,Single,Yes,28,Travel_Frequently,2023-04-03
E2244,27,Female,Sales,Sales Manager,5073,No,2,2,1,Human Resources,Single,Yes,1,Travel_Rarely,2023-05-24
E2245,39,Female,Research & Development,Research Director,6001,No,4,0,4,Technical Degree,Divorced,No,30,Travel_Rarely,2021-01-22
E2246,60,Female,Research & Development,Research Director,10059,No,9,4,2,Life Sciences,Divorced,Yes,22,Travel_Rarely,2016-06-12
E2247,24,Male,Finance,Financial Analyst,8390,No,1,1,2,Life Sciences,Married,No,18,Travel_Frequently,2024-12-23
E2248,25,Female,IT,Software Engineer,8712,No,4,1,2,Human Resources,Divorced,No,21,Travel_Rarely,2021-05-18
E2249,47,Female,Sales,Sales Executive,8372,Yes,13,11,2,Human Resources,Married,No,7,Travel_Rarely,2015-12-19
E2250,40,Male,IT,Software Engineer,10650,No,10,4,5,Other,Single,Yes,12,Non-Travel,2015-10-04
E2251,59,Male,Sales,Sales Manager,7393,Yes,1,1,2,Medical,Single,No,30,Travel_Frequently,2024-05-15
E2252,33,Male,IT,System Administrator,8965,No,13,11,4,Medical,Married,No,18,Travel_Rarely,2015-07-28
E2253,20,Male,Research & Development,Research Scientist,6994,Yes,0,0,1,Other,Divorced,No,5,Travel_Frequently,2025-10-13
E2254,49,Male,Research & Development,Laboratory Technician,10383,Yes,16,0,4,Other,Divorced,Yes,2,Travel_Rarely,2015-06-16
E2255,53,Male,Sales,Sales Manager,12472,No,20,2,4,Human Resources,Divorced,No,4,Travel_Rarely,2015-05-07
E2256,35,Female,Research & Development,Healthcare Representative,9255,No,11,2,4,Human Resources,Married,No,23,Travel_Frequently,2015-09-12
E2257,28,Female,Research & Development,Research Scientist,7570,No,7,4,4,Other,Divorced,No,22,Travel_Rarely,2018-09-20
E2258,57,Male,Sales,Sales Executive,8984,Yes,14,7,1,Technical Degree,Divorced,No,10,Travel_Frequently,2015-11-18
E2259,58,Female,Research & Development,Healthcare Representative,7042,No,9,7,4,Marketing,Single,No,10,Non-Travel,2016-01-17
E2260,27,Female,Finance,Accountant,8443,No,7,4,5,Life Sciences,Married,No,18,Travel_Rarely,2018-08-31
E2261,40,Male,Sales,Sales Representative,10128,Yes,19,16,1,Medical,Married,Yes,27,Travel_Rarely,2015-12-06
E2262,55,Male,Research & Development,Manufacturing Director,6210,No,0,0,1,Medical,Single,Yes,17,Travel_Rarely,2025-03-28
E2263,41,Female,Research & Development,Research Scientist,7218,Yes,9,8,5,Marketing,Married,No,4,Non-Travel,2016-01-27
E2264,43,Male,Sales,Sales Representative,4582,Yes,1,0,1,Human Resources,Divorced,No,13,Travel_Rarely,2024-12-31
E2265,44,Female,IT,IT Manager,7508,No,3,2,3,Technical Degree,Married,No,29,Travel_Rarely,2022-03-22
E2266,27,Female,Research & Development,Research Scientist,5611,Yes,2,2,3,Other,Single,No,14,Travel_Rarely,2023-06-03
E2267,28,Male,Research & Development,Manufacturing Director,7047,Yes,6,2,3,Medical,Married,No,27,Non-Travel,2019-04-30
E2268,27,Female,Finance,Financial Analyst,5582,No,5,4,2,Medical,Single,No,25,Travel_Rarely,2020-02-24
E2269,38,Female,Sales,Sales Manager,4412,No,0,0,3,Other,Married,No,18,Travel_Rarely,2025-08-21
E2270,26,Male,Research & Development,Laboratory Technician,5680,No,4,2,3,Other,Married,No,10,Travel_Rarely,2021-09-08
E2271,23,Male,Finance,Finance Manager,8522,Yes,1,0,4,Medical,Divorced,Yes,23,Travel_Rarely,2024-06-13
E2272,37,Male,Research & Development,Research Director,10269,No,11,11,2,Other,Married,No,10,Travel_Rarely,2015-06-14
E2273,52,Female,Sales,Sales Executive,8308,No,15,2,1,Marketing,Married,No,17,Travel_Rarely,2015-11-11
E2274,50,Male,Research & Development,Manufacturing Director,12378,No,24,6,3,Life Sciences,Married,No,24,Travel_Rarely,2015-11-23
E2275,49,Male,Human Resources,HR Recruiter,6425,Yes,8,3,2,Medical,Single,No,1,Travel_Rarely,2017-08-07
E2276,32,Male,IT,Software Engineer,10453,No,10,9,5,Medical,Divorced,No,17,Travel_Rarely,2015-04-12
E2277,32,Male,Research & Development,Research Director,8406,No,4,3,4,Other,Married,No,4,Travel_Rarely,2021-03-23
E2278,34,Female,Sales,Sales Representative,8462,No,12,1,3,Technical Degree,Married,No,10,Travel_Rarely,2015-01-26
E2279,57,Female,Human Resources,HR Executive,10911,No,18,7,4,Other,Married,No,9,Travel_Rarely,2015-06-08
E2280,56,Male,Sales,Sales Manager,9389,No,22,1,2,Other,Divorced,Yes,29,Travel_Rarely,2015-02-27
E2281,46,Female,Sales,Sales Manager,7625,No,9,4,3,Human Resources,Divorced,No,17,Travel_Frequently,2016-10-07
E2282,55,Female,Research & Development,Laboratory Technician,11806,No,24,20,5,Life Sciences,Single,No,27,Travel_Rarely,2015-06-18
E2283,58,Male,Research & Development,Healthcare Representative,8954,No,4,4,3,Human Resources,Divorced,No,30,Travel_Rarely,2021-08-01
E2284,37,Male,IT,Software Engineer,11030,No,13,8,1,Medical,Divorced,No,21,Travel_Rarely,2015-03-23
E2285,25,Male,Finance,Financial Analyst,8849,No,4,4,1,Other,Divorced,No,1,Travel_Frequently,2021-04-25
E2286,26,Female,Research & Development,Laboratory Technician,7983,No,3,0,4,Human Resources,Single,No,30,Travel_Rarely,2022-03-12
E2287,40,Male,Sales,Sales Manager,9394,Yes,14,5,1,Life Sciences,Divorced,Yes,24,Travel_Rarely,2015-12-09
E2288,28,Female,Sales,Sales Manager,6691,Yes,4,2,1,Other,Divorced,No,19,Travel_Rarely,2021-10-25
E2289,27,Male,Finance,Finance Manager,7474,No,4,0,1,Marketing,Divorced,No,13,Travel_Frequently,2021-07-18
E2290,28,Female,Sales,Sales Representative,5980,Yes,1,1,1,Other,Single,Yes,20,Travel_Frequently,2024-09-11
E2291,25,Female,IT,System Administrator,6711,Yes,5,3,4,Medical,Divorced,No,27,Travel_Rarely,2020-08-05
E2292,26,Female,Research & Development,Research Scientist,5148,No,2,1,4,Medical,Married,No,16,Travel_Rarely,2023-08-28
E2293,46,Male,Research & Development,Research Director,9053,No,10,4,4,Life Sciences,Single,Yes,3,Non-Travel,2015-08-29
E2294,60,Male,Research & Development,Manufacturing Director,8739,Yes,10,10,1,Life Sciences,Single,Yes,12,Travel_Frequently,2015-04-04
E2295,20,Female,Sales,Sales Executive,4608,No,0,0,1,Marketing,Divorced,No,17,Travel_Rarely,2025-04-26
E2296,34,Female,Sales,Sales Manager,8833,Yes,12,9,5,Other,Divorced,No,23,Non-Travel,2015-01-12
E2297,37,Female,Sales,Sales Manager,6589,Yes,8,5,4,Medical,Married,No,18,Travel_Rarely,2017-07-23
E2298,55,Male,Sales,Sales Representative,11996,No,25,8,5,Life Sciences,Divorced,Yes,17,Travel_Rarely,2015-07-16
E2299,52,Male,Research & Development,Manufacturing Director,12300,No,23,12,2,Other,Single,No,4,Travel_Frequently,2015-04-20
E2300,32,Female,IT,IT Manager,5397,Yes,0,0,1,Marketing,Single,Yes,6,Travel_Frequently,2025-09-27
E2301,42,Female,IT,Software Engineer,9081,No,14,4,5,Other,Married,No,16,Travel_Rarely,2015-01-04
E2302,55,Male,Sales,Sales Executive,6740,No,1,1,3,Human Resources,Married,No,5,Travel_Rarely,2024-02-17
E2303,44,Female,Research & Development,Laboratory Technician,11909,No,18,5,2,Medical,Married,No,10,Travel_Rarely,2015-04-15
E2304,31,Female,Research & Development,Laboratory Technician,4861,No,1,0,4,Medical,Single,No,4,Travel_Rarely,2024-11-06
E2305,23,Male,Research & Development,Laboratory Technician,5676,No,0,0,2,Life Sciences,Divorced,No,24,Travel_Rarely,2025-12-15
E2306,41,Female,Research & Development,Research Scientist,8635,No,15,0,5,Life Sciences,Single,Yes,26,Travel_Frequently,2015-06-10
E2307,22,Female,Research & Development,Laboratory Technician,4309,No,0,0,1,Other,Divorced,No,19,Travel_Rarely,2025-10-10
E2308,31,Male,Research & Development,Laboratory Technician,7950,Yes,0,0,1,Human Resources,Single,No,16,Travel_Rarely,2025-08-24
E2309,49,Female,Research & Development,Research Scientist,8903,No,9,6,2,Medical,Married,No,10,Travel_Rarely,2016-08-30
E2310,31,Male,Sales,Sales Representative,5842,Yes,9,1,4,Technical Degree,Single,No,27,Travel_Rarely,2016-08-17
E2311,60,Female,Human Resources,HR Manager,9175,No,10,3,3,Other,Divorced,No,20,Travel_Rarely,2015-11-16
E2312,42,Female,Sales,Sales Representative,6010,No,3,0,5,Human Resources,Single,No,11,Travel_Rarely,2022-06-20
E2313,58,Female,IT,IT Manager,8568,No,8,8,1,Human Resources,Divorced,No,2,Travel_Rarely,2017-05-02
E2314,34,Female,Sales,Sales Manager,6956,No,13,1,2,Life Sciences,Married,No,19,Travel_Rarely,2015-10-13
E2315,32,Female,Research & Development,Healthcare Representative,10143,Yes,9,2,5,Technical Degree,Married,Yes,9,Travel_Rarely,2016-02-17
E2316,34,Female,Research & Development,Research Scientist,8061,No,5,3,2,Medical,Divorced,Yes,3,Travel_Frequently,2020-08-14
E2317,42,Female,Sales,Sales Executive,5151,Yes,0,0,4,Medical,Married,Yes,17,Travel_Frequently,2025-09-16
E2318,59,Male,Sales,Sales Executive,6584,No,0,0,1,Human Resources,Single,No,1,Travel_Rarely,2025-04-11
E2319,28,Female,Research & Development,Laboratory Technician,8299,No,3,3,3,Human Resources,Single,No,11,Non-Travel,2022-05-13
E2320,44,Male,Research & Development,Manufacturing Director,6393,Yes,1,0,2,Technical Degree,Single,Yes,4,Non-Travel,2024-12-06
E2321,55,Female,Research & Development,Healthcare Representative,10333,Yes,22,16,3,Other,Single,Yes,21,Travel_Rarely,2015-06-18
E2322,46,Female,Finance,Accountant,5956,No,0,0,3,Human Resources,Divorced,No,9,Travel_Rarely,2025-05-17
E2323,26,Male,Research & Development,Research Scientist,7102,No,4,2,5,Medical,Single,No,3,Travel_Frequently,2021-10-23
E2324,20,Male,Research & Development,Manufacturing Director,7738,Yes,0,0,3,Medical,Married,Yes,9,Travel_Rarely,2025-10-20
E2325,46,Female,Research & Development,Laboratory Technician,6609,Yes,5,2,1,Human Resources,Single,Yes,20,Travel_Rarely,2020-09-10
E2326,24,Male,Research & Development,Research Director,5397,Yes,2,2,1,Life Sciences,Married,No,4,Travel_Frequently,2023-07-08
E2327,21,Male,Sales,Sales Representative,7289,No,0,0,2,Medical,Single,Yes,24,Travel_Rarely,2025-10-27
E2328,25,Male,Research & Development,Manufacturing Director,7088,No,0,0,3,Medical,Divorced,No,14,Non-Travel,2025-01-30
E2329,39,Male,Research & Development,Research Scientist,6498,No,4,3,5,Life Sciences,Married,No,4,Travel_Rarely,2021-05-21
E2330,33,Female,Human Resources,HR Recruiter,5751,No,7,4,4,Human Resources,Single,No,16,Travel_Rarely,2018-10-18
E2331,28,Female,Sales,Sales Manager,7505,Yes,2,1,3,Other,Married,No,13,Non-Travel,2023-06-14
E2332,59,Female,Sales,Sales Executive,8231,Yes,13,8,2,Human Resources,Single,No,22,Travel_Frequently,2015-08-15
E2333,52,Female,Sales,Sales Executive,9217,No,16,9,2,Marketing,Single,No,26,Travel_Rarely,2015-09-05
E2334,29,Male,Finance,Finance Manager,4870,No,2,1,3,Marketing,Divorced,No,6,Travel_Frequently,2023-11-18
E2335,38,Male,Human Resources,HR Manager,6223,No,3,3,4,Medical,Married,No,1,Travel_Rarely,2022-11-11
E2336,52,Male,Finance,Finance Manager,13394,No,23,16,3,Life Sciences,Married,No,13,Travel_Frequently,2015-09-28
E2337,25,Male,IT,Data Analyst,6473,No,2,0,1,Life Sciences,Divorced,Yes,28,Travel_Rarely,2023-07-26
E2338,47,Male,Human Resources,HR Recruiter,6279,No,7,2,1,Other,Single,Yes,6,Travel_Rarely,2018-04-23
E2339,58,Male,Finance,Finance Manager,6833,No,2,1,1,Medical,Single,No,16,Travel_Frequently,2023-11-17
E2340,55,Female,Sales,Sales Representative,6133,No,1,1,1,Other,Divorced,No,25,Travel_Rarely,2024-11-08
